event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,external-temperature,gsm:gsm-signal-strength,mw:activity-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1006351851,true,2014-09-14 23:00:42.000,19.666283,52.819767,4140,32.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351852,true,2014-09-15 00:01:02.000,19.666216,52.819683,4140,29.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351853,true,2014-09-15 01:00:36.000,19.666316,52.819683,4140,29.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351854,true,2014-09-15 02:00:40.000,19.666183,52.819733,4140,30.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351855,true,2014-09-15 03:00:46.000,19.666466,52.8199,4140,27.0,20,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351856,true,2014-09-15 04:00:34.000,19.666366,52.819733,4130,26.0,17,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351857,true,2014-09-15 05:01:00.000,19.667516,52.819933,4130,24.0,17,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351858,true,2014-09-15 06:00:46.000,19.658016,52.81725,4130,23.0,17,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351859,true,2014-09-15 07:00:39.000,19.666849,52.823833,4130,24.0,17,27.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351860,true,2014-09-15 08:00:37.000,19.667349,52.82295,4140,27.0,17,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351861,true,2014-09-15 09:00:31.000,19.666483,52.820133,4140,27.0,17,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351862,true,2014-09-15 10:00:35.000,19.665566,52.81945,4140,30.0,17,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351863,true,2014-09-15 11:00:39.000,19.665383,52.81905,4140,33.0,17,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351864,true,2014-09-15 12:00:39.000,19.665466,52.819217,4140,31.0,17,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351865,true,2014-09-15 13:00:23.000,19.665566,52.819167,4140,30.0,17,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351866,true,2014-09-15 14:00:47.000,19.665283,52.819217,4140,29.0,17,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351867,true,2014-09-15 15:00:42.000,19.665166,52.81915,4140,31.0,17,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351868,true,2014-09-15 16:00:42.000,19.66505,52.81915,4130,30.0,24,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351869,true,2014-09-15 17:00:36.000,19.664383,52.818717,4130,27.0,24,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351870,true,2014-09-15 18:00:51.000,19.664366,52.8187,4130,29.0,24,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351871,true,2014-09-15 19:00:35.000,19.664333,52.81875,4130,27.0,24,35.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351872,true,2014-09-15 20:00:45.000,19.664266,52.818733,4130,30.0,24,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351873,true,2014-09-15 21:00:50.000,19.66435,52.818683,4130,26.0,24,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351874,true,2014-09-15 22:00:34.000,19.664133,52.819067,4130,27.0,24,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351875,true,2014-09-15 23:00:38.000,19.6643,52.8189,4130,28.0,24,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351876,true,2014-09-16 00:01:06.000,19.6644,52.8187,4120,29.0,22,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351877,true,2014-09-16 01:00:40.000,19.66435,52.818733,4120,26.0,22,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351878,true,2014-09-16 02:00:45.000,19.665416,52.819267,4120,27.0,22,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351879,true,2014-09-16 03:00:50.000,19.664466,52.818883,4120,27.0,22,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351880,true,2014-09-16 04:00:29.000,19.664533,52.8186,4110,26.0,20,17.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351881,true,2014-09-16 05:00:33.000,19.665783,52.818783,4110,22.0,20,17.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351882,true,2014-09-16 06:00:36.000,19.665216,52.819283,4110,23.0,20,17.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351883,true,2014-09-16 07:00:40.000,19.665233,52.818883,4110,26.0,20,17.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351884,true,2014-09-16 08:00:40.000,19.665066,52.819083,4140,26.0,20,20.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351885,true,2014-09-16 09:00:33.000,19.665116,52.819217,4140,27.0,20,20.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351886,true,2014-09-16 10:00:37.000,19.66555,52.81975,4140,33.0,20,20.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351887,true,2014-09-16 11:00:21.000,19.659433,52.817317,4140,39.0,20,20.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351888,true,2014-09-16 12:00:40.000,19.659533,52.81725,4150,29.0,24,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351889,true,2014-09-16 13:00:34.000,19.665616,52.819167,4150,28.0,24,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351890,true,2014-09-16 14:00:39.000,19.66055,52.817533,4150,28.0,24,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351891,true,2014-09-16 15:00:22.000,19.66035,52.8169,4150,29.0,24,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351892,true,2014-09-16 16:00:22.000,19.66245,52.81655,4140,27.0,11,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351893,true,2014-09-16 17:00:24.000,19.6603,52.815266,4140,26.0,11,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351894,true,2014-09-16 18:00:49.000,19.659716,52.815416,4140,29.0,11,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351895,true,2014-09-16 19:00:23.000,19.6598,52.81555,4140,28.0,11,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351896,true,2014-09-16 20:00:33.000,19.659733,52.815683,4130,30.0,13,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351897,true,2014-09-16 21:00:36.000,19.659866,52.81575,4130,28.0,13,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351898,true,2014-09-16 22:00:40.000,19.659766,52.815766,4130,28.0,13,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351899,true,2014-09-16 23:00:57.000,19.659666,52.81575,4130,29.0,13,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351900,true,2014-09-17 00:01:06.000,19.65975,52.81555,4120,27.0,16,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351901,true,2014-09-17 01:00:51.000,19.659733,52.815733,4120,27.0,16,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351902,true,2014-09-17 02:01:08.000,19.6599,52.81605,4120,28.0,16,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351903,true,2014-09-17 03:00:54.000,19.65985,52.815766,4120,28.0,16,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351904,true,2014-09-17 04:00:44.000,19.659883,52.815466,4120,24.0,13,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351905,true,2014-09-17 05:01:44.000,19.662833,52.815433,4120,21.0,13,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351906,true,2014-09-17 06:00:49.000,19.6626,52.815566,4120,22.0,13,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351907,true,2014-09-17 07:00:33.000,19.661866,52.81325,4120,22.0,13,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351908,true,2014-09-17 08:01:14.000,19.662833,52.8162,4140,22.0,11,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351909,true,2014-09-17 09:00:49.000,19.66315,52.814633,4140,25.0,11,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351910,true,2014-09-17 10:00:43.000,19.662766,52.813433,4140,31.0,11,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351911,true,2014-09-17 11:00:49.000,19.663483,52.814633,4140,37.0,11,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351912,true,2014-09-17 12:00:41.000,19.6666,52.829867,4210,26.0,24,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351913,true,2014-09-17 13:00:24.000,19.672466,52.82405,4210,27.0,24,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351914,true,2014-09-17 14:00:26.000,19.668199,52.808716,4210,24.0,24,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351915,true,2014-09-17 15:00:29.000,19.675016,52.820033,4210,26.0,24,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351916,true,2014-09-17 16:00:27.000,19.671066,52.8152,4210,26.0,19,63.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351917,true,2014-09-17 17:01:13.000,19.671516,52.81505,4210,22.0,19,63.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351918,true,2014-09-17 18:00:28.000,19.675682,52.8098,4210,26.0,19,63.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351919,true,2014-09-17 19:00:42.000,19.675366,52.810083,4210,30.0,19,63.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351920,true,2014-09-17 20:00:31.000,19.675599,52.809933,4200,29.0,18,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351921,true,2014-09-17 21:00:35.000,19.675632,52.809666,4200,29.0,18,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351922,true,2014-09-17 22:00:39.000,19.675616,52.80975,4200,29.0,18,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351923,true,2014-09-17 23:00:44.000,19.675566,52.809666,4200,29.0,18,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351924,true,2014-09-18 00:01:25.000,19.675699,52.8097,4190,29.0,18,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351925,true,2014-09-18 01:00:39.000,19.675649,52.809666,4190,29.0,18,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351926,true,2014-09-18 02:00:55.000,19.675599,52.809583,4190,29.0,18,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351927,true,2014-09-18 03:01:12.000,19.675832,52.809766,4190,30.0,18,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351928,true,2014-09-18 04:00:39.000,19.675582,52.8097,4190,24.0,8,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351929,true,2014-09-18 05:00:33.000,19.675782,52.8097,4190,21.0,8,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351930,true,2014-09-18 06:00:49.000,19.674482,52.809516,4190,20.0,8,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351931,true,2014-09-18 07:00:21.000,19.65295,52.797466,4190,23.0,8,18.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351932,true,2014-09-18 08:00:29.000,19.672349,52.810883,4200,27.0,15,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351933,true,2014-09-18 09:00:21.000,19.670949,52.815833,4200,25.0,15,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351934,true,2014-09-18 10:00:34.000,19.672182,52.8129,4200,27.0,15,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351935,true,2014-09-18 11:00:50.000,19.671249,52.81525,4200,31.0,15,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351936,true,2014-09-18 12:00:50.000,19.671882,52.813533,4240,34.0,13,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351937,true,2014-09-18 13:00:34.000,19.647916,52.814916,4240,27.0,13,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351938,true,2014-09-18 14:00:20.000,19.458433,52.772633,4240,27.0,13,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351939,true,2014-09-18 15:00:23.000,19.257616,52.73145,4240,22.0,13,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351940,true,2014-09-18 16:00:32.000,19.204066,52.638449,4240,28.0,12,117.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351941,true,2014-09-18 17:00:25.000,19.204766,52.639299,4240,24.0,12,117.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351942,true,2014-09-18 18:00:39.000,19.2041,52.639533,4240,28.0,12,117.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351943,true,2014-09-18 19:00:33.000,19.203916,52.639283,4240,28.0,12,117.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351944,true,2014-09-18 20:00:42.000,19.20435,52.639316,4230,31.0,7,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351945,true,2014-09-18 21:00:25.000,19.20395,52.639283,4230,29.0,7,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351946,true,2014-09-18 22:00:51.000,19.2041,52.639099,4230,29.0,7,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351947,true,2014-09-18 23:00:24.000,19.204333,52.639183,4230,29.0,7,3.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351948,true,2014-09-19 00:01:03.000,19.204083,52.639266,4210,30.0,10,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351949,true,2014-09-19 01:00:48.000,19.20385,52.639233,4210,31.0,10,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351950,true,2014-09-19 02:00:54.000,19.204066,52.639233,4210,29.0,10,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351951,true,2014-09-19 03:00:50.000,19.204083,52.639249,4210,28.0,10,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351952,true,2014-09-19 04:00:41.000,19.203983,52.639083,4210,26.0,14,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351953,true,2014-09-19 05:00:34.000,19.203833,52.639216,4210,24.0,14,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351954,true,2014-09-19 06:00:38.000,19.203916,52.639099,4210,26.0,14,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351955,true,2014-09-19 07:00:22.000,19.2038,52.639033,4210,26.0,14,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351956,true,2014-09-19 08:00:20.000,19.203966,52.638833,4200,29.0,14,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351957,true,2014-09-19 09:00:24.000,19.203983,52.639149,4200,28.0,14,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351958,true,2014-09-19 10:01:55.000,19.20385,52.638816,4200,31.0,14,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351959,true,2014-09-19 11:00:59.000,19.204066,52.638649,4200,29.0,14,31.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351960,true,2014-09-19 12:00:40.000,19.2041,52.639216,4190,29.0,13,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351961,true,2014-09-19 13:00:56.000,19.203733,52.638983,4190,30.0,13,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351962,true,2014-09-19 14:00:52.000,19.2032,52.639283,4190,29.0,13,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351963,true,2014-09-19 15:00:46.000,19.20395,52.638899,4190,25.0,13,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351964,true,2014-09-19 16:00:35.000,19.204983,52.638266,4170,23.0,16,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351965,true,2014-09-19 17:00:39.000,19.204883,52.638199,4170,23.0,16,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351966,true,2014-09-19 18:00:33.000,19.2048,52.638283,4170,23.0,16,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351967,true,2014-09-19 19:00:48.000,19.204733,52.638383,4170,26.0,16,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351968,true,2014-09-19 20:00:48.000,19.204766,52.638183,4170,28.0,18,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351969,true,2014-09-19 21:00:32.000,19.205166,52.638266,4170,28.0,18,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351970,true,2014-09-19 22:00:25.000,19.204683,52.638716,4170,26.0,18,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351971,true,2014-09-19 23:00:38.000,19.205183,52.638316,4170,30.0,18,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351972,true,2014-09-20 00:01:07.000,19.204516,52.638416,4160,30.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351973,true,2014-09-20 01:00:42.000,19.204783,52.638283,4160,31.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351974,true,2014-09-20 02:00:58.000,19.20485,52.638716,4160,31.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351975,true,2014-09-20 03:00:33.000,19.205133,52.638283,4160,32.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351976,true,2014-09-20 04:00:22.000,19.204666,52.638433,4150,30.0,13,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351977,true,2014-09-20 05:00:25.000,19.2051,52.638116,4150,26.0,13,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351978,true,2014-09-20 06:00:38.000,19.204433,52.638649,4150,26.0,13,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351979,true,2014-09-20 07:00:22.000,19.204466,52.639116,4150,28.0,13,29.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351980,true,2014-09-20 08:00:31.000,19.20455,52.639383,4180,31.0,22,73.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351981,true,2014-09-20 09:00:35.000,19.203733,52.638649,4180,30.0,22,73.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351982,true,2014-09-20 10:00:29.000,19.173882,52.525932,4180,22.0,22,73.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351983,true,2014-09-20 11:00:22.000,19.069099,52.337966,4180,21.0,22,73.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351984,true,2014-09-20 12:00:23.000,18.941649,52.144766,4210,23.0,20,68.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351985,true,2014-09-20 13:00:25.000,18.895483,51.915866,4210,21.0,20,68.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351986,true,2014-09-20 14:00:29.000,18.805333,51.724017,4210,26.0,20,68.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351987,true,2014-09-20 15:00:32.000,18.775683,51.55125,4210,27.0,20,68.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
